id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
6323048,09012622111000082001003503M7,OPERADORA DE HOSPITALES ANGELES,OPERADORA DE HOSPITALES ANGELES SA DE CV,622111,Hospitales generales del sector privado,101 a 250 personas,CALLE,BOULEVARD PICACHO AJUSCO,CALLE,PICO DE TURQUINO,CALLE,NINGUNO,CALLE,BOULEVARD PICACHO AJUSCO,154.0,,,,,,COLONIA,JARDINES DE LA MONTAÑA,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,SN,14210.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,1960,11,,FISCALGASS@SALUDANGELES.MX,WWW.HOSPITALANGELES.COM,Fijo,19.29899176,-99.20974864,2014-12
855230,09012621111002411000000000U7,OPTICA HIR,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,BOULEVARD PICACHO AJUSCO,CALLE,NOPAL,CERRADA,SAUCILLO,CALLE,BOULEVARD PICACHO AJUSCO,1751.0,,,,0.0,,COLONIA,CRUZ DEL FAROL,,,,14248.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,1462,34,5556457666.0,,,Fijo,19.26774989,-99.21083933,2014-12
856206,09012621212000011000000000U3,PERIFERICO CONSULTORIO MEDICO DELEGACION DE TLALPAN,DELEGACION DE TLALPAN ,621112,Consultorios de medicina general del sector público,0 a 5 personas,CALLE,ALFREDO V BONFIL,CALLE,FELIPE ANGELES,CALLE,MELCHOR DAVILA,AVENIDA,ALFREDO DE LA HUERTA,0.0,SN,,,0.0,,COLONIA,TERCERA DE CORREGIDORA,,,,14250.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,2193,21,5554463644.0,,,Fijo,19.28149742,-99.20293781,2010-07
6317685,09012621111002331000002773S7,SALUD PARA TODOS,SALUD PARA TODOS AC,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,MEXICO-XOCHIMILCO,CALLE,SAN JUAN DE DIOS,CERRADA,LAS FLORES,CALZADA,ACUEDUCTO,14.0,,,,,,COLONIA,SAN LORENZO HUIPULCO,,,,14080.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,430,2,,PAULINA.RAMOS@FARFENIX.COM.MX,,Fijo,19.29736048,-99.15159831,2014-12
8603341,09012464111005851000000000U1,SERVICIO MEDICO INTEGRA VIDA FARMA,HAIL-LU RAMIREZ FERNANDEZ SA DE CV,621111,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,CHICOASEN,CALLE,HALACHO,CALLE,TENOSIQUE,CALLE,SEYE,0.0,SN,,,,,COLONIA,LOMAS DE PADIERNA,,,,14200.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,623,19,,,,Fijo,19.28614501,-99.22957703,2019-11
7594077,09012621111004701000000000U9,SERVICIO MEDICO LAS AGUILAS,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,MIXTECOS,CALLE,NAHOAS,CALLE,ZAPOTECAS,CALLE,LAGUNEROS,151.0,,,,0.0,,COLONIA,PEDREGAL DE LAS AGUILAS,,,,14439.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,1119,13,5541685041.0,,,Fijo,19.27215983,-99.17539192,2019-11
916735,09012621116000036001000000U3,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL D.F. AREA OPERATIVA SUR,GOBIERNO DE LA CIUDAD DE MEXICO SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DE LA CIUDAD DE MEXICO ,621116,Clínicas de consultorios médicos del sector público,11 a 30 personas,AVENIDA,LACANDONES,CALLE,HUASTECOS,CALLE,NAHOAS,CALLE,MIXTECOS,158.0,,,,,,COLONIA,PEDREGAL DE LAS AGUILAS,,,,14439.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,1119,13,5556554198.0,DEANDC.SPSAC.AOSS.OP@DIF.DF.GOB.MX,,Fijo,19.27180306,-99.17599955,2014-12
7594498,09012621111004751000000000U4,TACOS SIN NOMBRE,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,VITO ALESSIO ROBLES,CALLE,JOSE RAMON IBARROLA,CALLE,FERNANDO BELTRAN,CALLE,FERNANDO BELTRAN,26.0,,,,,,COLONIA,TERCERA DE CORREGIDORA,,,,14250.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,2193,17,,,,Fijo,19.28039342,-99.19705518,2019-11
860500,09012621341000201000000000U7,THERAPY SPORT,,621115,Clínicas de consultorios médicos del sector privado,0 a 5 personas,AVENIDA,DIVISION DEL NORTE,CALLE,JOSE J. LUGO,CALZADA,CALZADA DEL HUESO,CALLE,DOCTOR ATL,4.0,,MEDI HEALTH,PLANTA BAJA,1.0,,COLONIA,BELISARIO DOMIGUEZ,"HOSPITAL, CENTRO MEDICO O CLINICA",MEDI HEALTH,1,14310.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,197,10,5556773302.0,,,Fijo,19.3070483,-99.1325118,2010-07
859782,09012622112000157000000000U5,UNIDAD DE MEDICA FAMILIAR 7,INSTITUTO MEXICANO DEL SEGURO SOCIAL ,621116,Clínicas de consultorios médicos del sector público,251 y más personas,CALZADA,CALZADA DE TLALPAN,CALLE,ACUEDUCTO,CALLE,ACOXPA,CALLE,LA PAZ,4220.0,,,,,,COLONIA,SAN LORENZO HUIPULCO,,,,14370.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,445,7,,OLGA.BLANCO@IMSS.GOB.MX,WWW.IMSS.GOB.MX,Fijo,19.30008237,-99.14830562,2010-07
934795,09012622311000202011000000U7,UNIDAD MEDICA ACOXPA,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALZADA,ACOXPA,CALLE,CLUB VERACRUZ,CALLE,SAN JUAN DE DIOS,CALZADA,ACOXPA,0.0,SN,,,0.0,,COLONIA,VILLA LAZARO CARDENAS,,,,14370.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,464,2,5565479413.0,,,Fijo,19.29585202,-99.13337953,2014-12
11323238,09012622112000263000000000U1,UNIDAD MEDICA DE ATENCION PREHOSPITALARIA TLALPAN,CAPUFE ,622112,Hospitales generales del sector público,11 a 30 personas,CARRETERA,LOCALIDAD 800,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,,DOMICILIO CONOCIDO,,,,,PUEBLO,SAN MIGUEL TOPILEJO,,,,14500.0,9,Ciudad de México,12,Tlalpan,130,Kilómetro 36.5 (El Crucero)                                                                                   ,1250,800,,,,Fijo,19.15452105,-99.16295015,2024-11
11187657,09012621112000386000000000U1,UNIDAD MEDICA DE CONSULTA EXTERNA DEL HEROICO COLEGIO MILITAR,SECRETARIA DE LA DEFENSA ,621112,Consultorios de medicina general del sector público,101 a 250 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,RETORNO,MEXICO-CUERNAVACA,0.0,SN,,,,,COLONIA,HEROICO COLEGIO MILITAR,,,,14650.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,2155,50,5556765044.0,,,Fijo,19.25930215,-99.14794395,2024-11
912539,09012622112000242001000000U5,UNIDAD MEDICA DE LA COMUNIDAD DE TRATAMIENTO ESPECIALIZADO PARA ADOLESCENTES,SECRETARIA DE SALUD DE LA CIUDAD DE MEXICO ,622112,Hospitales generales del sector público,11 a 30 personas,AVENIDA,SAN FERNANDO,CALLE,BENITO JUAREZ,CALLE,FUENTES BROTANTES,CALLE,IGNACIO ALLENDE,1.0,,,,,,COLONIA,TLALPAN CENTRO,,,,14000.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,038A,7,,,,Fijo,19.29233224,-99.1678832,2014-12
8602653,09012621115000081000000000U1,UNIDAD MEDICA LINDAVISTA,,621115,Clínicas de consultorios médicos del sector privado,0 a 5 personas,AVENIDA,DIVISION DEL NORTE,CALLE,JOSE J. LUGO,CALZADA,CALZADA DEL HUESO,CALLE,DOCTOR ATL,5.0,,,,,,COLONIA,BELISARIO DOMIGUEZ,,,,14310.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,197,10,5563189813.0,,,Fijo,19.30701173,-99.13250382,2019-11
9731145,09012621116000123000061107S9,UNIDAD MEDICA SECRETARIA DE SALUD DEL CENTRO DE ESPECIALIDAD PARA MUJERES ADOLESCENTES,GOBIERNO DE LA CIUDAD DE MEXICO ,621116,Clínicas de consultorios médicos del sector público,11 a 30 personas,PERIFERICO,BOULEVARD ADOLFO RUIZ CORTINES,CALLE,OWARI,CALLE,KOBE,CALLE,NAGOYA,4866.0,,,,,,COLONIA,COAPA GUADALUPE,,,,14388.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,981,2,,,,Fijo,19.28392944,-99.14436401,2024-11
862401,09012621111003912001000000U3,UNIDAD MEDICA VALLE DEL SUR,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,ANDADOR,14,AVENIDA,PROLONGACION DIVISION DEL NORTE,CALLE,AVENIDA LA CARRETA,ANDADOR,16,20.0,,,,,,CONJUNTO HABITACIONAL,NARCISO MENDOZA,,,,14390.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,746,2,,ENRIQUEPASTRANAJ@HOTMAIL.COM,,Fijo,19.28880896,-99.12827603,2010-07
8681068,09012621111004421000000000U4,URGENCIAS MEDICAS,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CERRADA,PRIMERA CRUZ ESLAVA,BOULEVARD,AJUSCO PICACHO,CALLE,CRUZ ESLAVA,CERRADA,SEGUNDA CRUZ ESLAVA,3.0,,,,0.0,,PUEBLO,SANTO TOMAS AJUSCO,,,,14710.0,9,Ciudad de México,12,Tlalpan,26,San Miguel Ajusco                                                                                             ,2297,1,5533329916.0,,,Fijo,19.22113031,-99.21086882,2019-11
11125320,09012621111005171000000000S4,XENERICS PHARMA,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,EMILIANO ZAPATA,PRIVADA,SANTA CRUZ,CALLE,EJIDO,CALLE,CORREGIDORA,190.0,,,,,,COLONIA,MIGUEL HIDALGO 1 SECCION,,,,14260.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,091A,3,5576762144.0,,,Fijo,19.28583704,-99.18699654,2024-11
